ID,municipality,trust_police,govt_responsive,ideology,govt_pride,self_efficacy_political,trust_military,trust_supreme_court,support_political_system
respondent_7598,municipality_022,2,3,10,1,2,5,6,7
respondent_7599,municipality_056,4,4,9,3,4,6,4,5
respondent_7600,municipality_107,4,6,9,1,2,7,6,3
respondent_7601,municipality_032,6,5,7,5,3,6,6,5
respondent_7602,municipality_042,7,4,8,7,4,7,7,2
respondent_7603,municipality_082,1,3,1,2,4,1,1,4
respondent_7604,municipality_007,3,1,1,1,3,2,1,1
respondent_7605,municipality_023,5,3,1,1,4,6,4,6
respondent_7606,municipality_050,1,7,10,2,1,7,1,3
respondent_7607,municipality_016,1,1,7,1,3,1,2,1
respondent_7608,municipality_023,7,6,2,1,1,7,7,2
respondent_7609,municipality_099,7,4,10,5,1,7,7,6
respondent_7610,municipality_082,1,1,5,3,3,1,1,1
respondent_7611,municipality_079,1,1,8,1,4,1,1,1
respondent_7612,municipality_063,5,4,8,5,3,7,4,6
respondent_7613,municipality_053,4,1,10,1,3,7,4,1
respondent_7614,municipality_013,6,4,5,4,3,4,5,2
respondent_7615,municipality_058,2,1,3,1,3,5,3,2
respondent_7616,municipality_082,4,1,2,1,3,4,1,1
respondent_7617,municipality_040,5,5,8,3,3,3,6,6
respondent_7618,municipality_035,7,1,6,2,4,5,2,4
respondent_7619,municipality_083,7,1,4,1,4,7,6,1
respondent_7620,municipality_039,5,2,3,2,2,6,1,2
respondent_7621,municipality_067,5,5,4,6,3,7,4,3
respondent_7622,municipality_078,7,5,8,3,3,7,3,5
respondent_7623,municipality_074,5,1,1,5,4,7,7,6
respondent_7624,municipality_028,4,3,1,3,3,7,7,6
respondent_7625,municipality_084,5,1,10,1,4,7,1,2
respondent_7626,municipality_012,1,1,2,2,1,1,3,2
respondent_7627,municipality_023,2,5,5,2,3,2,1,1
respondent_7628,municipality_011,5,4,8,4,3,5,5,4
respondent_7629,municipality_089,5,2,1,2,2,5,2,7
respondent_7630,municipality_005,3,5,8,4,1,5,5,5
respondent_7631,municipality_087,3,2,10,2,3,7,2,3
respondent_7632,municipality_036,1,5,10,7,4,5,6,1
respondent_7633,municipality_005,4,1,10,3,4,1,7,2
respondent_7634,municipality_063,2,1,6,4,4,6,1,4
respondent_7635,municipality_091,5,4,1,5,3,7,5,6
respondent_7636,municipality_058,5,1,1,1,3,3,1,2
respondent_7637,municipality_004,1,3,4,2,4,6,1,1
respondent_7638,municipality_093,6,1,10,5,3,7,6,7
respondent_7639,municipality_053,5,7,5,1,3,7,4,7
respondent_7640,municipality_054,7,5,1,6,3,7,6,6
respondent_7641,municipality_003,3,3,5,3,3,5,3,3
respondent_7642,municipality_051,1,7,1,1,3,7,7,7
respondent_7643,municipality_082,5,6,5,6,2,4,6,5
respondent_7644,municipality_027,6,7,10,7,4,7,6,5
respondent_7645,municipality_053,2,6,5,7,3,3,5,5
respondent_7646,municipality_017,4,5,5,4,3,5,4,6
respondent_7647,municipality_045,5,1,8,7,3,7,5,7
respondent_7648,municipality_078,3,2,3,1,4,5,4,4
respondent_7649,municipality_073,4,3,5,5,3,6,6,5
respondent_7650,municipality_104,2,5,3,2,3,7,1,1
respondent_7651,municipality_103,7,5,5,3,4,5,5,5
respondent_7652,municipality_013,5,1,1,5,3,7,4,5
respondent_7653,municipality_030,7,6,10,5,3,7,4,7
respondent_7654,municipality_043,5,6,1,5,3,6,5,6
respondent_7655,municipality_027,6,7,10,7,4,7,6,5
respondent_7656,municipality_078,3,2,3,1,4,5,4,4
respondent_7657,municipality_063,4,4,7,4,4,4,3,5
respondent_7658,municipality_056,4,4,9,3,4,6,4,5
respondent_7659,municipality_021,6,1,8,5,1,5,4,5
respondent_7660,municipality_063,5,1,5,1,3,4,4,1
respondent_7661,municipality_045,7,1,9,7,4,2,6,3
respondent_7662,municipality_025,6,4,1,5,3,6,7,4
respondent_7663,municipality_045,6,5,10,6,3,5,6,6
respondent_7664,municipality_019,4,2,3,1,3,3,2,2
respondent_7665,municipality_082,1,1,5,3,3,1,1,1
respondent_7666,municipality_083,7,1,3,1,4,7,1,1
respondent_7667,municipality_012,1,1,10,1,4,1,6,2
respondent_7668,municipality_075,5,4,4,5,4,5,4,4
respondent_7669,municipality_053,5,4,3,5,1,7,3,4
respondent_7670,municipality_055,2,1,4,2,4,4,2,2
respondent_7671,municipality_075,4,4,7,1,4,5,3,1
respondent_7672,municipality_095,4,5,4,3,1,5,4,3
respondent_7673,municipality_069,4,3,5,1,3,5,1,1
respondent_7674,municipality_096,6,4,10,5,3,7,5,4
respondent_7675,municipality_041,3,1,5,1,2,3,1,3
respondent_7676,municipality_106,5,4,6,4,3,5,4,7
respondent_7677,municipality_023,7,6,2,1,1,7,7,2
respondent_7678,municipality_081,7,6,10,2,4,1,6,6
respondent_7679,municipality_033,1,2,5,2,3,1,1,1
respondent_7680,municipality_084,4,1,1,1,3,1,1,1
respondent_7681,municipality_074,6,2,10,3,2,5,2,2
respondent_7682,municipality_018,2,1,10,1,3,3,3,2
respondent_7683,municipality_081,5,4,4,4,3,7,2,3
respondent_7684,municipality_028,7,5,3,6,4,7,6,6
respondent_7685,municipality_053,3,3,3,3,4,4,3,3
respondent_7686,municipality_091,5,4,9,1,1,5,1,1
respondent_7687,municipality_056,7,1,1,7,4,7,7,7
respondent_7688,municipality_105,7,7,1,4,2,7,6,3
respondent_7689,municipality_102,5,7,2,2,4,6,6,7
respondent_7690,municipality_002,2,5,6,5,3,3,6,4
respondent_7691,municipality_090,5,6,1,1,4,6,6,7
respondent_7692,municipality_043,5,6,1,5,3,6,5,6
respondent_7693,municipality_057,5,3,5,1,3,2,1,4
respondent_7694,municipality_098,5,4,10,3,3,6,5,5
respondent_7695,municipality_078,7,5,7,5,3,7,6,6
respondent_7696,municipality_002,2,5,6,5,3,3,6,4
respondent_7697,municipality_018,4,2,10,2,3,6,5,3
respondent_7698,municipality_049,5,4,5,5,4,5,6,6
respondent_7699,municipality_086,6,5,7,6,3,5,5,6
respondent_7700,municipality_081,3,5,2,3,3,5,3,2
respondent_7701,municipality_010,5,4,3,4,4,7,4,3
respondent_7702,municipality_027,1,3,7,3,4,6,2,4
respondent_7703,municipality_098,6,2,3,6,3,6,1,3
respondent_7704,municipality_044,7,5,5,4,2,7,7,7
respondent_7705,municipality_087,5,3,5,2,4,5,4,2
respondent_7706,municipality_069,4,2,5,3,3,2,4,2
respondent_7707,municipality_085,7,7,1,1,3,7,7,1
respondent_7708,municipality_050,5,4,9,1,3,6,7,7
respondent_7709,municipality_032,4,4,5,1,3,4,1,1
respondent_7710,municipality_057,1,3,3,1,4,1,4,3
respondent_7711,municipality_042,5,2,4,1,3,3,2,1
respondent_7712,municipality_003,5,3,5,4,2,4,5,5
respondent_7713,municipality_005,2,3,3,3,3,3,4,3
respondent_7714,municipality_081,6,5,7,4,4,7,6,4
respondent_7715,municipality_048,7,7,10,7,1,7,7,7
respondent_7716,municipality_056,1,3,4,1,4,3,5,4
respondent_7717,municipality_052,7,1,9,1,3,7,7,5
respondent_7718,municipality_099,4,1,8,4,2,4,2,3
respondent_7719,municipality_103,1,1,10,2,3,3,1,2
respondent_7720,municipality_048,4,4,8,2,3,7,6,5
respondent_7721,municipality_099,3,1,5,2,3,7,4,6
respondent_7722,municipality_091,6,3,5,1,3,3,1,2
respondent_7723,municipality_055,2,1,4,2,4,4,2,2
respondent_7724,municipality_037,5,2,2,1,1,6,6,1
respondent_7725,municipality_036,2,3,7,4,3,7,3,4
respondent_7726,municipality_022,5,6,10,3,3,7,3,5
respondent_7727,municipality_088,1,1,10,4,1,7,7,4
respondent_7728,municipality_049,7,7,7,5,3,7,7,7
respondent_7729,municipality_082,5,6,5,5,4,5,5,5
respondent_7730,municipality_085,5,7,9,3,1,5,6,2
respondent_7731,municipality_076,2,5,3,1,3,4,3,2
respondent_7732,municipality_066,1,1,8,1,1,7,1,2
respondent_7733,municipality_088,1,3,5,3,3,2,5,5
respondent_7734,municipality_009,5,6,1,2,3,1,1,1
respondent_7735,municipality_087,6,3,8,5,3,5,5,7
respondent_7736,municipality_072,7,2,8,5,3,6,4,4
respondent_7737,municipality_090,6,3,4,3,2,5,5,4
respondent_7738,municipality_090,2,3,3,2,3,4,2,2
respondent_7739,municipality_010,7,4,4,1,4,6,1,5
respondent_7740,municipality_047,7,6,5,3,3,5,6,2
respondent_7741,municipality_050,1,7,10,2,1,7,1,3
respondent_7742,municipality_107,6,5,7,6,3,6,6,5
respondent_7743,municipality_095,2,3,5,1,3,4,4,1
respondent_7744,municipality_105,2,2,5,1,4,1,5,2
respondent_7745,municipality_009,7,6,9,3,3,6,5,2
respondent_7746,municipality_107,6,5,7,6,3,6,6,5
respondent_7747,municipality_088,4,1,5,1,4,5,2,1
respondent_7748,municipality_013,4,4,4,2,3,5,5,2
respondent_7749,municipality_050,1,7,10,2,1,7,1,3
respondent_7750,municipality_010,6,3,5,3,4,5,1,4
respondent_7751,municipality_023,4,1,10,1,2,5,3,1
respondent_7752,municipality_061,5,5,1,2,3,5,5,4
respondent_7753,municipality_104,6,5,3,3,3,2,5,5
respondent_7754,municipality_082,1,1,5,3,3,1,1,1
respondent_7755,municipality_103,4,1,8,1,4,4,5,1
respondent_7756,municipality_063,6,4,8,4,3,5,4,4
respondent_7757,municipality_057,5,6,5,6,2,6,7,6
respondent_7758,municipality_102,1,7,10,7,4,1,6,6
respondent_7759,municipality_042,7,4,8,1,4,6,6,3
respondent_7760,municipality_047,6,4,10,6,3,7,6,7
respondent_7761,municipality_060,7,6,1,2,3,7,3,3
respondent_7762,municipality_068,7,7,5,1,3,7,1,3
respondent_7763,municipality_063,5,4,6,4,4,7,2,7
respondent_7764,municipality_053,5,4,5,5,2,5,5,3
respondent_7765,municipality_063,3,2,9,2,2,5,2,4
respondent_7766,municipality_060,2,1,2,2,4,1,2,3
respondent_7767,municipality_011,5,4,8,4,3,5,5,4
respondent_7768,municipality_097,7,5,10,6,3,7,7,7
respondent_7769,municipality_054,4,3,10,1,3,1,6,2
respondent_7770,municipality_014,4,1,3,3,3,5,4,2
respondent_7771,municipality_016,6,4,8,4,1,6,4,5
respondent_7772,municipality_069,4,2,5,3,3,2,4,2
respondent_7773,municipality_101,5,5,6,4,3,7,6,4
respondent_7774,municipality_080,1,6,1,1,4,5,1,1
respondent_7775,municipality_105,4,1,7,1,4,3,4,3
respondent_7776,municipality_103,1,1,6,1,3,2,1,1
respondent_7777,municipality_059,1,1,4,1,3,6,2,3
respondent_7778,municipality_072,7,2,8,4,4,7,7,5
respondent_7779,municipality_091,7,3,7,1,4,6,3,3
respondent_7780,municipality_070,5,2,5,3,4,5,6,3
respondent_7781,municipality_086,1,4,1,1,4,1,1,1
respondent_7782,municipality_073,4,2,6,3,3,5,4,4
respondent_7783,municipality_021,5,1,5,6,3,6,5,5
respondent_7784,municipality_029,5,1,8,1,1,5,4,1
respondent_7785,municipality_053,6,2,3,2,4,6,5,4
respondent_7786,municipality_094,4,3,2,2,4,5,4,1
respondent_7787,municipality_010,7,5,4,6,4,7,5,1
respondent_7788,municipality_037,5,4,6,4,3,5,4,4
respondent_7789,municipality_002,7,7,10,1,4,7,7,1
respondent_7790,municipality_047,7,6,5,3,3,5,6,2
respondent_7791,municipality_104,2,5,3,2,3,7,1,1
respondent_7792,municipality_101,3,1,3,2,4,1,1,1
respondent_7793,municipality_058,5,1,1,1,3,3,1,2
respondent_7794,municipality_014,4,3,5,1,3,3,4,1
respondent_7795,municipality_030,4,5,7,3,4,2,6,7
respondent_7796,municipality_070,2,2,1,2,3,1,2,3
respondent_7797,municipality_004,2,1,1,4,3,5,5,3
respondent_7798,municipality_023,6,4,9,4,2,7,6,4
respondent_7799,municipality_053,7,7,10,7,1,7,7,7
respondent_7800,municipality_105,1,1,5,1,4,7,7,3
respondent_7801,municipality_059,4,4,7,7,3,6,5,6
respondent_7802,municipality_026,5,3,3,3,4,4,3,4
respondent_7803,municipality_013,4,4,4,2,3,5,5,2
respondent_7804,municipality_070,2,3,3,3,4,1,1,4
respondent_7805,municipality_014,7,7,3,7,2,7,7,7
respondent_7806,municipality_103,4,1,8,1,4,4,5,1
respondent_7807,municipality_080,6,5,4,1,3,4,1,2
respondent_7808,municipality_041,3,1,5,1,2,3,1,3
respondent_7809,municipality_040,7,2,8,4,3,7,5,5
respondent_7810,municipality_073,5,3,10,5,4,7,5,7
respondent_7811,municipality_099,7,4,5,4,3,7,4,4
respondent_7812,municipality_084,4,1,1,1,3,1,1,1
respondent_7813,municipality_016,5,4,5,6,4,7,6,4
respondent_7814,municipality_023,1,1,10,1,1,7,5,7
respondent_7815,municipality_066,5,6,9,5,3,6,4,4
respondent_7816,municipality_074,6,2,10,3,2,5,2,2
respondent_7817,municipality_099,3,1,1,1,1,1,2,1
respondent_7818,municipality_087,3,2,10,2,3,7,2,3
respondent_7819,municipality_023,2,7,1,1,4,5,4,2
respondent_7820,municipality_056,5,5,8,2,3,4,6,3
respondent_7821,municipality_069,6,3,5,1,4,5,4,2
respondent_7822,municipality_102,6,7,10,4,1,7,6,7
respondent_7823,municipality_067,4,7,5,6,3,7,7,7
respondent_7824,municipality_039,7,4,4,1,1,7,7,1
respondent_7825,municipality_010,1,1,1,1,4,6,4,1
respondent_7826,municipality_069,7,1,10,7,3,7,6,6
respondent_7827,municipality_063,6,5,10,7,3,7,6,7
respondent_7828,municipality_026,7,1,4,2,4,7,4,3
respondent_7829,municipality_089,2,5,5,4,3,7,4,7
respondent_7830,municipality_053,7,7,10,7,1,7,7,7
respondent_7831,municipality_066,3,3,6,1,4,1,5,4
respondent_7832,municipality_074,5,1,1,5,4,7,7,6
respondent_7833,municipality_063,5,5,10,1,3,7,2,2
respondent_7834,municipality_023,2,2,7,1,3,3,2,1
respondent_7835,municipality_102,5,7,2,5,4,7,5,7
respondent_7836,municipality_106,4,5,5,1,3,5,4,3
respondent_7837,municipality_032,4,4,6,3,3,6,4,4
respondent_7838,municipality_027,5,4,7,5,3,4,5,5
respondent_7839,municipality_107,6,2,9,2,2,6,2,2
respondent_7840,municipality_063,6,5,10,7,3,7,6,7
respondent_7841,municipality_058,5,1,1,1,3,3,1,2
respondent_7842,municipality_053,5,2,6,3,3,5,4,6
respondent_7843,municipality_023,3,4,5,2,3,6,4,3
respondent_7844,municipality_017,7,1,8,7,3,7,7,7
respondent_7845,municipality_098,2,2,5,2,4,3,4,3
respondent_7846,municipality_022,4,5,3,4,3,6,6,6
respondent_7847,municipality_005,4,1,10,3,4,1,7,2
respondent_7848,municipality_033,6,2,5,3,4,5,2,2
respondent_7849,municipality_062,2,4,6,4,4,6,3,3
respondent_7850,municipality_009,7,6,9,3,3,6,5,2
respondent_7851,municipality_095,7,1,9,7,3,7,3,7
respondent_7852,municipality_082,1,1,1,1,4,1,1,1
respondent_7853,municipality_047,3,3,3,5,4,4,5,5
respondent_7854,municipality_077,1,2,9,1,2,3,2,1
respondent_7855,municipality_066,3,1,8,1,4,5,7,7
respondent_7856,municipality_032,6,4,8,1,4,7,3,1
respondent_7857,municipality_059,2,1,3,1,2,7,5,1
respondent_7858,municipality_056,3,3,9,2,3,7,7,4
respondent_7859,municipality_010,6,5,6,1,3,4,6,6
respondent_7860,municipality_023,4,5,6,1,3,7,6,3
respondent_7861,municipality_005,3,5,8,4,1,5,5,5
respondent_7862,municipality_076,1,7,5,2,2,7,3,7
respondent_7863,municipality_037,4,5,10,4,1,7,6,6
respondent_7864,municipality_060,6,6,8,4,3,3,4,6
respondent_7865,municipality_065,6,7,3,4,1,7,6,5
respondent_7866,municipality_066,5,5,6,3,4,7,4,2
respondent_7867,municipality_038,6,2,1,2,3,7,7,6
respondent_7868,municipality_086,1,2,8,1,3,3,2,2
respondent_7869,municipality_014,4,2,7,1,3,1,1,1
respondent_7870,municipality_063,7,2,10,5,3,7,7,6
respondent_7871,municipality_095,6,1,10,1,3,7,1,1
respondent_7872,municipality_063,3,2,6,4,4,1,1,2
respondent_7873,municipality_091,5,3,10,4,3,6,6,5
respondent_7874,municipality_012,4,5,10,1,4,7,5,2
respondent_7875,municipality_046,6,1,4,5,3,6,5,3
respondent_7876,municipality_031,1,1,6,2,1,7,3,7
respondent_7877,municipality_047,3,5,4,4,3,7,5,6
respondent_7878,municipality_023,4,1,1,2,3,6,6,2
respondent_7879,municipality_080,2,5,10,7,4,2,2,6
respondent_7880,municipality_055,3,6,9,3,3,2,2,5
respondent_7881,municipality_068,6,1,8,2,3,6,5,4
respondent_7882,municipality_100,1,3,6,2,4,5,4,1
respondent_7883,municipality_006,7,6,5,1,4,7,1,7
respondent_7884,municipality_094,3,5,8,2,3,7,6,5
respondent_7885,municipality_045,7,1,9,7,4,2,6,3
respondent_7886,municipality_069,4,4,6,1,3,6,4,5
respondent_7887,municipality_087,5,3,5,2,4,5,4,2
respondent_7888,municipality_059,4,7,10,7,4,5,5,5
respondent_7889,municipality_083,4,2,6,1,2,5,3,1
respondent_7890,municipality_103,3,1,5,4,1,5,1,2
respondent_7891,municipality_059,7,7,10,1,1,1,1,1
respondent_7892,municipality_039,1,1,8,1,3,5,5,1
respondent_7893,municipality_032,7,6,3,5,3,7,7,7
respondent_7894,municipality_053,7,2,5,4,3,7,7,5
respondent_7895,municipality_061,7,2,1,3,1,6,1,7
respondent_7896,municipality_053,5,5,6,6,4,7,5,6
respondent_7897,municipality_072,7,5,1,6,3,7,6,6
respondent_7898,municipality_067,2,1,7,4,4,5,4,4
respondent_7899,municipality_070,7,4,1,3,4,5,5,3
respondent_7900,municipality_080,1,6,1,1,4,5,1,1
respondent_7901,municipality_045,5,4,6,3,3,5,4,4
respondent_7902,municipality_055,2,1,4,2,4,4,2,2
respondent_7903,municipality_055,5,3,10,5,3,2,3,6
respondent_7904,municipality_098,1,3,2,4,4,2,4,4
respondent_7905,municipality_090,6,3,1,4,3,5,3,3
respondent_7906,municipality_039,7,3,5,5,3,7,5,6
respondent_7907,municipality_063,3,2,6,4,4,1,1,2
respondent_7908,municipality_014,2,1,9,5,4,6,4,6
respondent_7909,municipality_028,7,3,9,4,4,7,2,2
respondent_7910,municipality_023,5,4,9,1,3,6,1,3
respondent_7911,municipality_067,5,5,4,6,3,7,4,3
respondent_7912,municipality_095,1,1,10,1,2,3,4,1
respondent_7913,municipality_050,5,4,9,1,3,6,7,7
respondent_7914,municipality_014,6,1,5,2,4,1,5,2
respondent_7915,municipality_012,1,1,10,1,4,1,6,2
respondent_7916,municipality_006,1,1,1,1,2,1,1,1
respondent_7917,municipality_030,3,4,10,5,3,6,5,2
respondent_7918,municipality_014,6,1,5,2,4,1,5,2
respondent_7919,municipality_063,7,6,1,1,4,7,1,1
respondent_7920,municipality_085,7,7,1,1,3,7,7,1
respondent_7921,municipality_064,5,3,5,2,3,5,5,2
respondent_7922,municipality_053,2,4,1,3,4,5,3,5
respondent_7923,municipality_106,5,3,10,4,3,5,5,4
respondent_7924,municipality_097,5,5,5,6,2,6,6,5
respondent_7925,municipality_082,4,2,8,2,1,6,1,1
respondent_7926,municipality_053,7,2,5,4,3,7,7,5
respondent_7927,municipality_064,3,2,9,6,3,7,4,2
respondent_7928,municipality_105,5,4,7,3,3,7,2,2
respondent_7929,municipality_065,5,7,7,5,3,7,6,6
respondent_7930,municipality_012,7,2,4,2,4,7,7,4
respondent_7931,municipality_046,4,4,7,3,3,6,7,7
respondent_7932,municipality_031,5,3,4,4,3,6,5,6
respondent_7933,municipality_053,7,5,10,3,3,6,5,7
respondent_7934,municipality_046,4,3,6,5,3,5,6,6
respondent_7935,municipality_061,5,4,5,4,4,4,4,3
respondent_7936,municipality_093,3,4,6,3,4,5,3,3
respondent_7937,municipality_037,4,3,7,5,1,5,3,6
respondent_7938,municipality_036,1,5,10,7,4,5,6,1
respondent_7939,municipality_025,6,4,1,5,3,6,7,4
respondent_7940,municipality_079,6,3,8,1,4,6,1,7
respondent_7941,municipality_045,1,1,7,5,1,4,4,6
respondent_7942,municipality_011,5,4,8,4,3,5,5,4
respondent_7943,municipality_010,4,1,2,5,4,7,5,3
respondent_7944,municipality_074,1,2,5,1,3,2,7,1
respondent_7945,municipality_065,1,5,10,6,4,7,4,4
respondent_7946,municipality_046,6,1,4,5,3,6,5,3
respondent_7947,municipality_063,5,3,6,2,4,6,3,2
respondent_7948,municipality_079,1,1,8,1,4,1,1,1
respondent_7949,municipality_016,4,4,5,4,3,5,5,4
respondent_7950,municipality_053,3,3,3,3,4,4,3,3
respondent_7951,municipality_039,5,2,3,2,2,6,1,2
respondent_7952,municipality_060,4,1,1,2,3,7,2,1
respondent_7953,municipality_034,7,6,2,3,3,7,7,6
respondent_7954,municipality_079,4,3,10,3,3,4,5,5
respondent_7955,municipality_034,7,2,3,5,3,6,2,3
respondent_7956,municipality_077,4,2,3,2,3,4,2,5
respondent_7957,municipality_047,3,4,4,3,3,6,5,4
respondent_7958,municipality_063,7,4,10,7,4,7,6,5
respondent_7959,municipality_070,5,2,5,3,4,5,6,3
respondent_7960,municipality_081,6,5,7,4,4,7,6,4
respondent_7961,municipality_015,3,6,9,5,3,6,7,5
respondent_7962,municipality_103,2,1,7,1,2,6,3,1
respondent_7963,municipality_031,5,1,7,2,2,4,3,7
respondent_7964,municipality_031,7,2,8,5,1,6,5,4
respondent_7965,municipality_082,6,1,5,2,3,6,5,2
respondent_7966,municipality_089,3,6,5,6,1,7,6,5
respondent_7967,municipality_086,3,2,7,1,4,5,1,1
respondent_7968,municipality_082,6,1,5,2,3,6,5,2
respondent_7969,municipality_105,2,2,5,1,4,1,5,2
respondent_7970,municipality_097,3,7,5,2,4,1,7,4
respondent_7971,municipality_044,4,1,1,1,3,5,4,1
respondent_7972,municipality_105,7,5,9,6,3,7,7,5
respondent_7973,municipality_105,1,1,5,1,4,7,7,3
respondent_7974,municipality_017,2,6,9,2,3,7,6,6
respondent_7975,municipality_015,5,4,7,7,4,6,6,6
respondent_7976,municipality_028,6,1,4,2,4,5,4,6
respondent_7977,municipality_103,2,2,4,2,1,2,2,2
respondent_7978,municipality_005,4,3,6,3,3,4,4,5
respondent_7979,municipality_035,6,3,5,6,3,1,3,6
respondent_7980,municipality_040,3,1,1,3,3,3,3,3
respondent_7981,municipality_006,4,2,5,1,3,4,3,1
respondent_7982,municipality_049,7,7,7,5,3,7,7,7
respondent_7983,municipality_038,4,7,5,1,4,4,3,2
respondent_7984,municipality_092,7,5,7,1,1,7,3,3
respondent_7985,municipality_003,7,1,3,2,4,7,5,1
respondent_7986,municipality_097,7,5,6,1,2,7,4,1
respondent_7987,municipality_018,6,4,10,5,2,7,6,5
respondent_7988,municipality_107,2,1,3,2,3,3,1,2
respondent_7989,municipality_027,1,3,7,3,4,6,2,4
respondent_7990,municipality_040,7,2,10,2,4,7,1,6
respondent_7991,municipality_038,4,7,5,1,4,4,3,2
respondent_7992,municipality_005,4,4,6,5,4,6,7,7
respondent_7993,municipality_006,1,1,4,1,1,1,2,3
respondent_7994,municipality_100,7,4,5,3,4,6,6,5
respondent_7995,municipality_080,7,5,10,1,3,7,3,5
respondent_7996,municipality_010,1,1,1,1,4,6,4,1
respondent_7997,municipality_086,4,4,8,2,3,5,4,3
respondent_7998,municipality_033,5,3,8,1,2,4,2,1
respondent_7999,municipality_042,6,3,5,5,3,6,4,7
respondent_8000,municipality_084,1,1,5,1,3,3,4,2
respondent_8001,municipality_014,1,7,9,1,1,1,1,1
respondent_8002,municipality_050,5,4,9,1,3,6,7,7
respondent_8003,municipality_062,2,4,6,4,4,6,3,3
respondent_8004,municipality_028,7,1,10,1,2,7,5,1
respondent_8005,municipality_002,1,1,1,7,3,7,7,7
respondent_8006,municipality_035,7,4,1,7,1,7,7,7
respondent_8007,municipality_063,4,1,10,1,4,7,7,7
respondent_8008,municipality_075,7,6,8,1,4,3,4,1
respondent_8009,municipality_036,2,3,7,4,3,7,3,4
respondent_8010,municipality_052,7,1,1,3,3,7,7,7
respondent_8011,municipality_086,7,5,10,4,3,6,1,5
respondent_8012,municipality_019,1,3,5,1,3,3,3,1
respondent_8013,municipality_105,6,1,8,4,3,5,5,5
respondent_8014,municipality_038,4,7,1,1,3,7,1,7
respondent_8015,municipality_026,7,5,8,6,4,7,5,7
respondent_8016,municipality_094,5,6,5,3,3,6,5,6
respondent_8017,municipality_050,2,3,3,2,3,5,5,1
respondent_8018,municipality_070,3,1,3,1,1,7,7,6
respondent_8019,municipality_042,6,3,5,5,3,6,4,7
respondent_8020,municipality_089,2,1,2,2,3,5,2,1
respondent_8021,municipality_076,4,3,3,2,4,3,4,2
respondent_8022,municipality_082,4,1,2,1,3,4,1,1
respondent_8023,municipality_072,4,4,4,1,4,6,4,1
respondent_8024,municipality_097,7,5,10,6,3,7,7,7
respondent_8025,municipality_063,4,1,3,1,4,1,1,1
respondent_8026,municipality_089,2,1,2,2,3,5,2,1
respondent_8027,municipality_069,3,2,5,2,3,5,4,4
respondent_8028,municipality_008,7,1,6,2,4,7,5,7
respondent_8029,municipality_039,1,1,8,1,3,5,5,1
respondent_8030,municipality_081,3,5,2,3,3,5,3,2
respondent_8031,municipality_039,5,5,5,5,3,6,2,3
respondent_8032,municipality_056,4,3,7,2,4,5,3,2
respondent_8033,municipality_045,6,5,10,6,3,5,6,6
