"ID","X","Y_Z_0","Y_Z_1"
"09778",0,0,1
"09779",0,0,1
"09780",0,0,1
"09781",0,0,1
"09782",0,0,1
"09783",0,0,1
"09784",0,0,1
"09785",0,1,1
"09786",1,0,1
"09787",0,0,1
"09788",0,1,0
"09789",0,1,1
"09790",0,1,1
"09791",0,1,1
"09792",0,1,1
"09793",0,1,1
"09794",0,1,1
"09795",0,1,1
"09796",0,0,1
"09797",0,1,0
"09798",0,1,1
"09799",0,1,0
"09800",0,1,1
"09801",0,0,1
"09802",0,0,1
"09803",0,1,1
"09804",0,1,1
"09805",1,0,0
"09806",0,1,0
"09807",1,0,1
"09808",0,0,1
"09809",0,1,1
"09810",0,0,1
"09811",1,1,0
"09812",0,0,1
"09813",0,1,1
"09814",1,1,1
"09815",0,1,0
"09816",0,1,1
"09817",0,1,1
"09818",0,1,1
"09819",0,1,1
"09820",0,1,0
"09821",0,1,0
"09822",0,1,1
"09823",0,0,1
"09824",0,0,1
"09825",1,0,0
"09826",0,1,1
"09827",1,1,0
"09828",1,0,1
"09829",0,1,1
"09830",0,1,1
"09831",1,0,0
"09832",0,0,1
"09833",0,0,1
"09834",0,1,0
"09835",1,0,1
"09836",0,1,1
"09837",1,1,0
"09838",0,1,1
"09839",1,1,0
"09840",1,0,1
"09841",0,0,1
"09842",1,0,0
"09843",0,1,1
"09844",0,0,1
"09845",0,1,1
"09846",0,1,1
"09847",1,0,0
"09848",1,0,0
"09849",0,1,1
"09850",0,1,1
"09851",1,0,1
"09852",0,1,1
"09853",0,1,1
"09854",0,1,1
"09855",0,0,0
"09856",0,1,1
"09857",0,1,1
"09858",0,1,0
"09859",1,0,1
"09860",0,1,0
"09861",0,0,0
"09862",0,1,1
"09863",0,1,1
"09864",0,1,0
"09865",1,0,0
"09866",0,0,0
"09867",0,0,1
"09868",0,1,1
"09869",0,1,1
"09870",0,0,1
"09871",0,1,1
"09872",1,0,0
"09873",0,0,1
"09874",0,1,1
"09875",0,1,1
"09876",0,1,1
"09877",0,1,0
"09878",0,1,1
"09879",0,1,1
"09880",1,0,0
"09881",0,0,1
"09882",0,1,1
"09883",0,0,1
"09884",0,1,1
"09885",0,0,1
"09886",1,0,0
"09887",0,0,1
"09888",0,1,1
"09889",0,1,1
"09890",0,1,1
"09891",0,1,0
"09892",0,1,1
"09893",0,1,1
"09894",0,1,1
"09895",0,1,1
"09896",0,1,1
"09897",1,1,0
"09898",1,0,0
"09899",0,1,1
"09900",0,1,0
"09901",0,1,1
"09902",0,1,0
"09903",1,0,0
"09904",0,0,1
"09905",1,0,1
"09906",0,1,1
"09907",0,1,1
"09908",1,1,0
"09909",0,0,1
"09910",0,1,0
"09911",0,1,1
"09912",0,1,0
"09913",0,0,1
"09914",0,1,1
"09915",0,0,1
"09916",0,0,1
"09917",1,1,0
"09918",0,0,1
"09919",0,1,0
"09920",0,1,1
"09921",0,0,1
"09922",0,1,1
"09923",0,1,1
"09924",0,1,1
"09925",1,0,0
"09926",0,1,1
"09927",0,1,1
"09928",1,0,0
"09929",0,1,1
"09930",0,1,0
"09931",0,0,1
"09932",0,1,0
"09933",0,0,0
"09934",0,1,1
"09935",0,1,1
"09936",0,0,1
"09937",1,0,0
"09938",0,1,1
"09939",0,1,1
"09940",0,1,1
"09941",0,0,1
"09942",0,1,1
"09943",0,1,1
"09944",0,1,1
"09945",0,0,1
"09946",1,0,1
"09947",0,0,1
"09948",0,1,1
"09949",0,1,1
"09950",0,0,1
"09951",0,1,1
"09952",0,1,1
"09953",0,0,0
"09954",1,1,0
"09955",0,1,1
"09956",0,1,0
"09957",0,1,1
"09958",0,1,1
"09959",0,1,1
"09960",1,1,0
"09961",0,1,0
"09962",0,0,0
"09963",0,1,1
"09964",1,1,0
"09965",1,1,1
"09966",1,0,0
"09967",1,1,0
"09968",0,0,1
"09969",0,0,0
"09970",0,1,0
"09971",0,1,1
"09972",1,1,0
"09973",0,0,1
"09974",0,1,0
"09975",0,0,1
"09976",0,1,0
"09977",0,0,1
"09978",0,1,1
"09979",0,1,1
"09980",0,1,0
"09981",0,1,0
"09982",0,1,0
"09983",1,0,0
"09984",0,1,1
"09985",0,1,1
"09986",0,1,1
"09987",1,1,0
"09988",0,0,1
"09989",1,0,0
"09990",0,1,1
"09991",0,1,1
"09992",0,0,1
"09993",1,0,0
"09994",0,0,1
"09995",0,1,1
"09996",0,1,1
"09997",0,1,0
"09998",0,0,1
"09999",0,1,1
"10000",0,1,1
